cgpa,internships,tier,sector_demand_index,coding_score,communication_score,starting_salary_lpa
6.88,2,3,0.65,72.4,59.5,9.13
9.34,0,3,0.89,75.5,69.2,6.32
8.3,4,2,0.6,84.9,86.7,12.78
6.39,1,2,0.9,72.1,70.3,9.34
5.58,0,2,0.81,80.2,62.3,9.53
7.11,1,3,1.13,58.7,53.2,4.95
7.24,1,2,0.85,59.7,52.5,8.7
8.1,1,1,0.93,83.2,76.7,14.74
6.86,1,2,0.57,71.8,60.7,5.82
8.11,0,2,1.2,72.5,95.1,8.62
9.82,2,2,0.78,59.6,66.3,8.93
8.48,4,3,0.9,63.9,72.3,10.32
7.44,3,2,1.16,74.3,56.7,10.0
7.28,2,3,1.16,65.5,52.7,5.21
7.07,1,3,0.78,57.1,76.5,4.1
8.92,3,3,1.11,57.2,82.9,7.9
6.75,0,3,0.77,60.4,50.1,5.27
7.55,0,2,1.05,64.9,54.0,5.84
7.56,2,2,0.84,65.9,55.1,8.64
6.9,2,2,0.8,93.5,75.1,9.87
5.85,2,3,1.01,83.9,70.4,7.49
7.89,3,2,0.86,74.5,63.5,13.24
7.43,4,3,1.4,97.9,53.3,8.5
8.1,2,3,0.88,68.3,89.1,8.27
6.86,0,3,0.76,77.1,79.7,5.58
8.96,0,3,0.82,74.9,35.1,4.59
6.45,1,3,1.0,77.1,77.9,6.45
9.55,2,2,1.02,58.8,60.7,12.44
5.4,0,3,1.06,65.4,56.0,3.6
8.02,0,1,1.18,57.8,76.5,13.93
8.07,0,3,0.67,76.1,70.3,5.26
6.55,1,3,1.19,70.0,66.3,6.4
8.01,1,1,0.82,41.8,51.5,11.44
9.04,0,3,1.08,77.7,80.2,7.26
5.0,0,2,1.34,73.3,46.5,6.66
8.1,4,3,0.84,95.6,76.6,9.06
5.0,1,3,0.83,83.9,66.3,7.88
6.34,1,3,0.8,86.7,64.5,8.56
9.45,1,1,0.93,53.1,56.7,17.78
6.8,1,2,1.25,86.8,67.5,10.18
6.09,2,3,0.78,67.1,44.4,5.97
7.26,1,3,0.9,59.6,83.5,5.88
9.98,2,2,1.2,34.8,59.0,8.82
5.3,3,2,1.12,89.7,54.7,11.11
6.24,2,2,0.9,65.7,62.0,8.42
9.3,1,3,0.96,68.2,59.4,6.45
9.73,0,2,1.18,74.8,83.7,10.88
7.38,3,2,1.32,97.9,39.0,9.52
6.01,1,3,1.34,66.6,63.9,7.68
10.0,3,2,1.28,69.8,88.7,12.68
9.41,3,3,0.87,84.5,66.0,10.48
8.31,1,1,1.36,65.8,67.8,13.92
6.53,1,1,0.85,57.5,64.6,13.32
7.44,0,3,0.67,37.2,55.3,2.62
7.31,0,2,1.02,90.0,73.1,8.48
7.9,1,2,1.3,73.6,62.1,7.29
9.24,1,2,1.13,78.2,67.1,11.61
8.56,1,2,0.99,62.7,73.2,9.76
6.21,2,3,1.06,80.2,71.6,4.91
9.15,1,1,1.11,61.2,66.5,14.77
7.88,2,3,1.03,72.4,78.5,7.39
8.32,1,3,0.94,71.6,80.2,7.66
9.26,2,2,0.85,86.9,76.8,11.18
6.17,1,1,1.02,79.7,80.8,16.63
7.46,1,3,0.98,60.6,85.3,7.75
6.86,1,2,1.0,79.0,46.9,11.38
5.62,1,2,1.21,64.5,100.0,5.67
7.92,1,2,0.95,57.8,67.3,10.29
10.0,1,3,0.96,78.3,61.4,8.8
5.29,2,3,1.04,72.9,67.5,5.78
7.46,2,1,1.5,52.1,42.9,13.16
8.27,1,3,0.78,62.3,68.5,5.94
7.65,0,3,1.22,81.2,53.1,5.89
7.36,3,1,0.94,75.8,66.1,15.61
5.94,2,3,0.99,76.5,67.2,4.1
7.78,3,3,0.74,97.7,56.1,8.06
6.59,0,3,1.38,84.9,37.9,4.05
5.0,3,2,1.04,68.2,69.1,9.89
8.93,2,3,1.13,63.9,65.0,5.59
8.65,2,3,0.7,59.8,67.9,7.83
7.56,1,3,0.87,63.1,58.7,3.7
7.77,2,3,1.08,46.0,55.1,6.08
8.79,3,1,0.97,51.8,61.8,16.62
7.77,1,3,1.09,79.9,67.1,6.65
8.58,0,3,1.42,93.0,75.1,7.8
7.14,1,1,1.1,70.8,52.8,15.07
9.07,4,1,0.91,59.5,76.9,16.72
7.88,5,1,0.87,18.9,74.8,16.13
7.73,3,3,0.85,95.6,72.8,8.71
5.98,2,3,0.91,49.9,92.5,8.31
7.84,1,2,0.92,47.9,38.6,7.55
6.5,1,2,1.02,65.5,94.3,7.39
6.73,2,3,1.11,69.4,55.2,8.87
6.52,1,3,1.09,70.2,68.6,7.3
6.22,0,1,1.03,57.2,65.7,10.74
10.0,0,2,1.04,76.2,44.9,6.33
9.1,2,1,1.5,62.2,72.9,14.65
9.8,0,3,0.86,62.5,78.0,4.92
6.03,2,3,0.99,65.8,71.3,6.4
7.59,2,3,0.64,59.8,42.8,5.84
5.95,1,2,0.92,51.2,46.4,7.32
6.67,0,3,0.82,52.2,54.5,3.11
6.4,0,3,0.85,53.4,84.1,4.03
8.99,2,2,0.76,76.8,66.4,10.56
7.02,2,2,0.73,76.0,35.0,10.21
8.78,0,3,1.02,66.0,96.0,4.05
8.22,2,3,1.14,66.7,87.5,7.71
10.0,1,2,0.85,87.5,48.7,12.11
5.72,1,2,0.59,77.7,58.9,7.84
9.01,2,3,1.02,93.5,60.7,8.23
8.88,2,3,1.09,61.3,72.8,6.28
6.33,1,3,1.13,52.5,68.0,6.18
8.71,1,2,0.8,85.0,54.8,8.82
7.9,2,2,0.88,69.7,84.7,9.4
7.23,0,2,0.78,58.0,91.2,9.71
6.51,3,3,0.85,77.3,64.3,5.89
6.64,3,3,0.84,59.4,56.4,8.83
9.96,1,3,0.9,80.3,88.9,8.81
7.5,4,2,0.95,77.3,32.1,10.24
8.44,0,3,1.02,66.6,51.6,5.54
6.55,0,3,0.83,44.7,79.7,3.93
6.56,3,3,0.97,56.2,85.9,6.45
8.8,3,3,0.82,92.8,60.2,9.76
5.88,1,3,0.65,96.2,99.2,6.46
7.0,2,3,1.11,100.0,28.3,7.38
7.54,4,2,0.87,76.0,81.4,15.22
7.63,0,3,0.65,53.6,66.3,5.37
7.29,1,1,1.11,90.1,57.7,14.97
7.97,1,3,0.95,66.0,78.2,6.94
8.33,0,3,1.09,59.8,59.1,4.53
8.38,1,2,1.08,75.0,48.7,8.42
6.32,4,3,0.78,98.5,66.7,9.08
7.16,4,3,1.19,68.4,64.2,9.02
8.93,2,3,0.63,70.3,53.3,8.51
8.57,0,3,0.92,47.0,56.4,7.51
5.85,1,3,0.91,71.6,58.8,6.07
7.92,0,3,0.84,80.0,40.6,3.53
5.13,0,2,1.25,68.7,39.6,3.61
7.56,1,2,1.06,69.8,79.0,9.07
9.78,2,2,0.72,73.4,43.6,11.49
6.36,2,3,0.75,54.3,64.7,5.08
6.5,5,2,1.43,35.8,37.0,8.08
8.42,5,3,0.9,68.5,87.6,11.71
5.65,3,2,0.84,66.6,61.0,8.85
6.74,2,3,1.23,78.6,81.8,9.36
8.22,3,1,0.64,100.0,96.7,16.33
6.74,1,3,1.28,89.4,45.7,6.66
7.22,1,3,0.84,39.1,54.8,2.5
8.39,3,3,1.1,100.0,78.1,10.61
8.01,2,3,0.9,80.0,55.5,8.63
7.82,0,3,0.69,66.0,69.4,2.75
7.09,0,3,1.04,92.1,66.5,2.83
7.94,1,3,1.19,31.7,29.9,4.27
7.35,1,2,0.53,61.8,79.2,8.8
8.05,3,3,0.77,73.0,62.9,6.28
6.9,1,3,1.25,71.0,47.1,5.54
7.28,2,2,1.08,92.7,88.2,10.55
6.31,2,3,1.09,87.7,54.5,6.55
7.46,3,3,1.19,80.2,53.6,7.39
6.53,1,3,1.09,65.8,38.0,2.5
6.16,1,3,1.03,84.4,73.9,7.84
7.81,0,2,1.22,61.0,65.6,6.06
7.76,2,2,0.92,81.6,38.9,9.33
8.44,0,2,1.0,59.1,68.7,8.82
6.98,3,2,1.17,74.4,77.4,9.52
7.99,1,3,0.85,48.2,71.9,4.96
8.16,0,2,1.28,85.5,84.9,9.21
8.03,3,3,1.06,63.3,55.9,9.9
6.51,3,3,0.77,49.5,91.5,8.15
7.68,2,3,0.96,55.5,65.1,7.38
7.94,0,2,0.72,65.4,77.0,11.26
7.51,0,2,1.02,56.3,84.2,8.35
5.0,1,2,0.92,80.8,100.0,8.5
7.69,2,2,0.83,65.8,48.8,6.54
10.0,1,3,0.64,84.0,53.9,6.54
7.07,2,3,0.84,65.8,67.8,6.7
6.63,0,2,0.96,80.8,59.4,9.08
7.95,4,3,0.93,70.1,53.0,7.3
7.87,2,2,0.72,66.1,42.1,11.02
8.93,3,3,1.0,54.4,66.9,5.39
5.99,1,2,0.8,71.0,76.9,7.56
8.38,1,3,1.18,81.0,70.3,8.01
8.21,2,2,1.21,59.7,40.6,8.47
7.33,2,2,0.95,69.8,40.9,9.16
7.91,3,2,1.32,61.7,65.9,10.39
8.74,0,2,0.97,99.0,61.4,10.69
8.55,1,3,0.74,74.7,60.2,6.21
6.13,2,1,1.24,71.3,60.8,14.26
8.48,1,3,1.32,62.7,57.5,4.8
7.42,2,3,1.2,83.3,67.2,10.98
7.59,2,3,0.85,70.0,81.5,7.24
7.59,1,3,0.75,69.0,51.0,6.23
7.32,1,2,0.93,68.9,71.8,8.32
8.93,1,3,1.5,53.4,66.2,8.7
7.4,1,3,0.76,92.4,38.3,6.28
6.16,4,3,1.16,83.8,55.2,8.68
7.03,2,3,0.98,70.1,65.2,5.35
7.71,3,3,1.19,68.5,97.5,11.85
8.98,0,2,0.75,56.8,54.1,7.76
8.22,1,3,0.95,47.9,55.8,7.7
6.48,1,3,0.82,56.8,71.2,4.1
10.0,1,1,0.83,87.2,63.3,15.89
7.82,2,3,1.15,64.2,46.1,5.27
9.03,1,2,0.78,86.2,39.0,8.89
7.32,1,2,1.06,69.5,37.1,8.45
8.14,1,3,1.01,57.0,77.8,3.16
8.51,2,3,0.81,59.0,49.5,6.22
8.96,0,3,0.85,73.7,100.0,6.03
8.77,2,3,1.07,45.7,57.1,4.71
8.55,2,2,0.99,58.5,76.6,10.45
7.12,2,3,1.01,63.2,47.6,6.18
6.81,4,2,0.95,82.3,67.8,12.63
7.9,1,2,0.94,74.2,86.2,10.27
8.62,2,2,1.0,72.8,59.8,10.17
7.23,1,3,1.29,77.0,48.7,4.87
8.78,3,3,1.11,85.5,59.4,7.55
9.24,1,3,0.97,70.8,61.8,7.77
6.4,4,3,0.78,54.5,50.2,6.25
6.5,0,1,0.92,72.8,89.8,14.8
7.33,2,3,0.82,57.4,65.3,6.08
7.87,0,2,0.84,39.0,84.2,3.85
6.87,2,2,0.63,72.8,81.1,10.1
9.12,2,3,1.0,77.8,90.5,8.07
8.01,0,3,1.41,75.2,46.1,6.36
7.55,3,3,1.04,77.6,74.7,5.69
5.78,4,3,1.15,86.7,57.4,11.08
5.92,1,3,1.19,55.5,62.9,3.69
7.84,2,3,0.94,64.2,48.8,6.89
5.0,2,1,0.96,50.7,99.9,13.28
8.72,0,1,0.72,76.7,54.0,13.43
7.31,1,1,1.04,88.4,74.8,16.83
10.0,1,2,1.01,61.8,45.7,8.43
10.0,3,2,0.83,80.8,61.2,11.58
7.28,0,3,1.23,58.5,80.9,6.71
7.37,3,3,0.84,79.7,70.2,8.47
8.69,0,3,1.5,36.5,50.9,4.39
9.54,2,2,1.08,92.8,54.3,10.24
5.53,2,2,1.0,53.6,67.4,8.67
5.36,2,2,1.39,72.5,64.7,8.81
6.75,1,3,0.54,91.1,45.3,6.78
8.2,0,2,0.94,52.5,59.3,7.58
8.1,4,3,0.91,96.4,62.8,11.68
8.78,0,3,0.96,100.0,73.5,8.47
6.06,2,3,1.05,80.3,80.2,5.54
5.0,0,1,0.96,70.3,75.1,11.99
8.53,0,3,1.28,67.2,70.1,6.39
6.51,4,3,1.09,78.6,70.4,9.28
5.08,2,3,1.1,81.2,72.2,4.59
7.67,1,2,1.09,39.8,79.4,6.29
8.45,1,2,0.74,65.7,90.4,11.03
7.35,1,2,1.04,61.2,50.4,10.5
6.95,0,3,1.05,59.1,58.3,2.5
7.31,3,2,0.78,59.4,80.2,10.25
7.06,0,3,1.18,50.6,50.1,3.63
5.88,0,2,0.59,93.2,45.6,9.03
6.64,2,2,1.5,61.2,55.4,9.02
8.13,4,3,0.99,67.8,66.1,9.97
7.89,1,1,0.83,65.3,57.8,10.82
7.7,1,3,1.12,61.8,70.5,6.06
6.31,1,3,1.13,76.3,60.7,4.34
7.28,0,3,1.41,65.3,59.8,3.58
5.0,3,3,1.36,79.1,40.0,4.02
7.71,0,3,0.73,93.6,74.0,7.01
9.21,1,3,0.95,53.5,74.2,6.91
5.73,2,2,0.82,74.8,62.2,9.51
6.8,2,3,1.15,74.4,67.2,6.33
7.89,1,3,1.28,52.4,67.2,7.74
9.0,0,3,0.74,79.7,80.8,5.4
6.96,3,3,0.99,66.1,68.3,5.19
6.67,2,3,0.87,93.7,45.0,7.29
5.14,2,3,1.17,85.0,93.6,6.73
7.62,3,2,1.08,70.0,84.3,11.85
9.95,3,3,1.24,66.8,65.7,7.93
7.83,1,3,0.92,96.0,67.3,6.72
7.47,3,3,0.98,61.3,69.3,6.39
7.89,1,1,1.08,74.0,53.4,13.48
7.49,3,3,0.95,69.0,81.7,8.17
6.52,1,2,1.06,87.9,80.2,9.97
8.49,3,3,1.25,89.1,63.7,8.12
7.77,2,2,1.43,78.1,75.1,8.92
7.52,3,3,0.9,62.1,80.7,8.51
6.33,0,2,1.43,67.7,68.4,8.08
9.06,0,2,0.9,51.5,49.5,8.17
8.3,1,3,1.17,73.7,75.3,5.64
6.84,1,2,0.9,57.9,65.8,6.39
8.7,1,1,0.79,100.0,48.6,17.35
6.9,2,1,1.24,61.8,80.5,16.85
6.56,1,3,0.99,85.4,68.6,5.9
6.59,1,3,1.26,92.9,61.6,5.33
5.37,3,2,1.15,82.4,96.1,10.07
8.07,1,3,1.08,62.4,56.8,4.27
5.3,2,1,1.11,61.3,50.9,14.55
6.03,3,3,1.22,100.0,67.3,9.74
5.01,2,3,1.19,99.6,62.7,7.25
7.4,1,3,0.92,74.6,56.6,4.93
7.32,0,3,1.08,64.9,86.1,4.5
7.11,4,2,1.3,56.9,48.2,8.59
6.25,1,2,1.01,60.7,69.6,6.34
6.09,0,3,0.9,80.7,66.3,5.45
8.06,2,2,0.88,100.0,64.8,12.24
6.84,1,2,1.17,68.2,82.3,10.18
7.88,3,2,0.95,88.0,95.8,10.98
6.44,1,2,1.07,83.5,65.0,7.88
7.72,1,3,0.94,65.6,78.3,5.57
9.06,0,2,1.23,85.0,65.6,11.0
8.2,1,1,1.03,85.5,66.2,13.77
7.01,0,3,1.29,83.8,71.8,6.19
7.81,2,1,1.28,63.8,67.5,14.19
7.21,1,3,0.98,80.8,51.3,5.7
7.51,1,2,1.27,87.8,85.0,11.58
7.11,1,3,0.93,84.3,71.7,6.32
7.3,2,2,1.05,86.2,64.3,8.97
7.75,1,1,0.84,67.0,55.6,15.32
6.31,1,2,1.12,86.1,69.4,9.23
6.28,1,3,1.06,89.4,61.4,7.06
5.83,2,3,1.1,63.1,67.7,6.28
5.58,0,3,0.73,49.2,62.2,2.5
6.04,3,1,0.6,94.5,52.5,18.16
7.69,1,2,0.77,63.1,89.2,8.59
6.43,1,2,1.1,58.9,50.8,8.25
8.12,1,2,1.13,73.2,53.3,8.13
7.54,3,2,1.23,66.0,75.2,11.43
5.14,3,3,0.92,41.1,69.6,6.69
8.29,0,3,1.04,83.4,74.9,8.07
8.47,0,3,0.86,83.0,72.5,6.74
6.31,2,3,1.27,54.5,53.7,4.64
8.0,3,3,0.86,69.6,75.0,6.04
6.47,1,2,1.24,54.7,55.4,5.15
7.62,0,3,0.95,57.1,80.8,6.89
5.98,0,3,1.32,61.0,50.0,2.5
5.35,1,2,1.04,77.9,53.1,8.69
7.04,0,2,1.03,100.0,53.5,10.02
7.35,0,3,0.85,63.8,69.7,5.65
7.02,0,3,1.43,82.6,64.2,6.46
6.08,2,2,1.2,82.0,66.7,7.71
7.02,1,3,1.1,38.1,63.2,2.5
7.82,0,2,1.05,49.2,64.2,5.92
7.45,1,2,0.87,100.0,57.8,12.25
7.72,4,2,1.13,62.4,42.3,11.93
6.7,1,2,0.99,76.8,44.1,7.83
8.91,1,3,1.01,75.1,53.0,8.56
6.09,2,3,1.18,38.1,60.2,3.08
8.09,1,3,1.06,59.8,87.0,6.18
8.92,3,2,1.0,80.9,49.7,13.27
8.08,0,3,1.29,55.9,48.6,7.42
7.26,1,2,0.84,64.3,37.7,8.43
6.87,0,2,0.67,51.9,72.5,4.19
8.74,2,3,0.84,57.4,61.8,8.72
5.79,0,2,1.03,62.1,45.6,5.44
6.34,1,2,1.14,42.1,64.6,7.75
7.02,2,2,0.85,87.6,56.3,9.83
8.99,0,2,1.5,49.2,84.4,10.32
7.96,0,3,1.04,67.4,54.9,5.1
6.34,2,3,1.03,58.8,90.5,10.81
7.13,0,3,0.74,86.2,67.6,7.29
6.76,0,3,0.71,51.5,59.1,2.5
6.65,2,3,0.64,58.3,61.1,3.08
8.67,3,3,1.27,49.9,69.4,5.13
5.85,0,1,1.24,33.9,61.0,12.0
9.43,0,3,1.0,77.6,51.1,7.58
8.49,3,2,0.76,70.5,74.5,6.92
8.81,1,3,0.94,73.3,79.9,9.22
6.94,1,1,1.28,82.2,80.4,16.31
7.32,0,3,0.9,71.6,62.6,7.57
5.78,1,3,0.82,63.3,81.4,3.83
6.87,1,3,0.92,73.9,69.7,6.52
8.09,3,3,0.94,62.4,60.6,7.85
9.06,4,2,1.15,86.7,56.6,11.17
6.17,1,3,0.56,64.6,78.8,3.29
7.06,3,2,1.03,68.2,39.8,10.36
7.32,1,2,0.86,79.5,85.8,9.89
5.83,1,2,0.89,100.0,66.9,9.85
8.21,1,2,1.15,54.7,56.0,9.93
6.63,2,3,0.74,51.7,54.3,5.06
7.27,0,3,1.04,66.3,58.4,5.23
6.96,1,3,1.1,58.8,75.6,6.26
6.55,2,1,1.12,80.5,69.7,16.26
7.49,1,1,1.14,73.0,58.1,12.41
7.24,3,2,1.11,53.2,56.9,8.93
7.05,1,2,1.14,81.2,69.7,10.94
6.63,2,1,0.82,97.7,100.0,17.09
7.88,1,2,1.27,58.0,100.0,9.23
9.48,0,3,0.76,74.9,80.8,8.28
7.67,0,3,1.07,37.1,53.4,3.34
8.7,1,3,0.86,64.5,76.3,5.75
5.83,1,2,0.66,74.6,53.8,6.25
7.69,0,3,0.89,67.9,61.6,5.03
6.18,1,3,0.98,71.7,85.5,5.23
5.73,2,2,1.28,58.3,61.3,9.25
6.61,1,1,1.36,88.9,60.8,13.94
8.93,3,2,0.97,63.8,57.4,10.73
8.64,3,2,0.72,51.6,52.7,10.0
7.79,0,2,0.74,69.4,61.1,8.61
5.66,1,2,1.15,83.8,76.1,11.26
7.26,1,2,1.14,78.3,75.2,7.35
7.86,0,2,0.88,62.2,69.4,8.57
7.71,0,3,0.77,96.6,82.6,8.02
5.29,1,1,1.2,68.9,39.1,10.79
6.43,0,3,0.75,44.3,65.8,3.75
7.42,2,2,0.91,78.9,54.4,8.77
8.14,1,1,1.09,67.9,94.8,18.14
5.0,2,3,0.6,68.9,61.2,4.43
7.31,5,3,1.19,83.3,76.1,10.12
7.67,1,1,1.48,66.1,80.0,14.96
8.52,1,3,1.02,65.6,59.4,4.93
8.33,2,3,0.99,51.2,78.9,4.54
8.2,0,2,1.01,62.1,80.6,7.07
6.54,2,2,1.04,73.7,76.8,9.78
5.21,1,3,0.85,61.2,57.2,4.61
7.03,1,2,0.78,45.0,43.5,7.6
8.7,1,2,0.93,79.8,97.1,12.29
9.17,1,2,1.03,80.4,60.6,10.4
8.35,1,3,0.8,80.5,80.1,8.56
8.02,1,3,0.73,56.1,58.0,6.11
7.96,1,3,0.91,69.7,96.5,5.64
6.83,3,3,0.73,73.6,57.5,7.77
7.34,1,3,1.13,78.9,66.5,6.61
9.5,0,3,0.5,79.3,99.8,6.26
6.37,3,3,0.77,48.8,41.0,5.3
9.44,0,3,1.28,95.8,83.1,9.07
7.11,3,1,0.96,51.9,64.6,14.75
9.09,2,3,1.04,45.5,75.6,8.37
5.81,1,3,0.97,26.0,59.8,3.36
8.2,2,3,0.87,80.5,89.5,9.78
6.62,4,3,1.22,91.7,52.8,10.6
5.8,1,3,0.89,60.5,65.6,4.13
7.76,0,3,0.83,43.5,79.0,3.76
8.71,4,3,1.13,83.1,52.7,11.06
6.49,2,1,0.61,50.5,66.9,12.59
5.7,3,1,0.94,79.3,49.6,15.05
7.39,3,3,0.9,56.1,59.0,5.96
7.4,4,2,0.94,63.4,100.0,10.27
8.16,0,2,0.9,74.8,85.1,9.71
8.64,1,2,1.08,74.9,75.0,9.43
7.43,1,3,1.22,71.6,70.5,5.11
9.73,1,2,1.09,92.1,41.5,11.32
7.77,1,3,0.93,95.7,62.2,5.39
7.08,0,3,1.13,96.9,78.8,6.83
5.57,1,2,1.15,67.4,58.4,8.63
7.18,1,2,1.07,71.6,70.4,10.13
7.1,5,3,1.21,90.7,49.9,10.22
8.65,1,3,0.53,60.2,48.7,4.29
8.05,2,2,1.01,63.6,99.2,10.83
6.08,2,2,1.06,70.3,96.9,10.49
7.71,2,2,0.7,69.7,63.7,8.62
8.31,3,2,1.04,65.7,53.3,10.53
9.33,2,2,1.18,56.0,50.9,6.89
8.57,1,2,0.96,82.8,71.0,7.32
8.41,1,3,1.13,64.2,94.0,6.55
7.57,2,3,1.2,72.3,54.5,7.74
7.97,1,3,1.27,69.9,68.0,7.89
9.0,3,3,1.23,80.1,67.2,7.25
5.9,4,3,1.27,76.8,90.0,11.53
7.08,2,3,0.9,66.2,69.2,6.71
6.57,1,2,0.92,63.8,44.1,4.76
7.95,0,2,0.51,68.3,76.3,8.33
8.98,1,3,0.79,53.4,67.6,7.86
6.78,1,3,1.24,57.9,52.0,3.95
5.0,0,2,0.88,78.0,80.9,8.84
7.01,0,1,1.08,74.5,60.3,15.79
8.6,0,3,1.05,55.5,70.0,5.39
8.15,1,2,1.25,68.2,67.2,7.94
8.01,3,1,0.6,46.6,60.5,16.72
7.16,1,3,1.07,72.0,52.8,7.34
5.97,1,3,1.07,65.0,73.4,3.54
8.12,1,3,0.83,100.0,46.7,7.11
6.5,2,3,1.19,78.8,78.9,8.61
10.0,5,3,0.72,55.7,52.2,10.51
8.18,2,3,1.21,55.5,47.5,5.43
6.8,3,2,0.57,79.6,86.0,9.08
6.77,3,2,0.82,83.2,66.4,12.78
7.39,1,3,0.97,97.9,36.4,6.55
7.21,2,2,1.04,87.3,64.8,9.86
8.84,1,2,0.63,77.2,74.2,8.74
7.72,0,1,1.21,91.3,74.6,15.2
6.62,1,2,1.15,71.1,53.4,5.45
9.77,5,2,1.38,70.5,55.5,14.18
7.56,1,3,1.14,51.8,67.4,4.98
8.42,2,2,0.85,92.6,80.6,8.23
6.77,1,2,0.79,72.0,45.3,6.17
7.94,2,3,0.92,68.5,46.1,7.8
7.87,5,3,1.44,58.1,85.6,9.97
5.23,0,2,1.01,88.4,83.3,7.06
9.92,1,3,1.02,84.8,50.9,7.73
9.05,2,3,1.28,56.5,59.2,6.42
7.02,1,3,0.77,77.7,96.6,7.15
6.18,3,2,1.11,81.9,78.2,11.19
7.92,2,3,1.1,51.3,64.3,4.97
7.6,4,3,1.19,79.6,82.1,9.0
7.93,2,3,1.17,76.6,57.8,6.12
7.73,0,2,0.99,79.3,67.4,7.39
8.11,1,3,0.72,99.8,60.4,6.67
9.24,2,3,0.89,100.0,75.6,9.1
8.18,1,2,1.17,88.5,75.5,9.48
6.24,3,2,1.37,73.9,68.3,10.36
9.14,1,3,0.76,79.6,72.6,6.99
9.47,4,1,0.74,76.5,82.1,17.56
10.0,2,3,0.69,100.0,72.0,6.75
6.15,0,1,0.85,72.1,68.4,11.88
7.79,3,2,1.19,63.8,71.4,9.85
5.0,0,3,1.26,78.2,83.2,6.86
8.16,1,1,0.58,100.0,51.1,15.8
6.84,3,3,0.76,55.5,71.2,4.4
9.81,0,3,0.72,59.9,36.7,5.2
6.57,4,3,0.83,59.1,60.8,6.58
5.47,0,3,0.96,52.0,93.3,5.18
6.93,4,3,0.92,55.7,53.1,4.86
5.13,2,2,1.1,84.1,40.5,9.81
8.4,2,3,0.61,73.3,50.8,7.65
5.02,2,2,0.9,50.6,75.7,7.16
7.53,1,2,1.27,80.3,63.0,6.86
5.01,1,3,1.28,75.2,49.9,2.5
7.12,0,3,1.33,84.3,83.1,7.89
9.47,4,1,1.08,60.9,71.4,19.02
7.93,1,2,0.87,51.6,47.7,8.83
6.46,0,3,1.03,80.2,61.7,7.68
7.46,1,2,1.5,82.4,97.0,12.31
7.52,1,3,0.89,53.4,60.4,5.68
8.07,1,3,1.37,73.6,39.6,9.08
5.86,0,2,0.51,60.8,72.1,5.56
8.21,1,2,1.11,84.6,70.7,9.81
5.0,2,3,1.13,79.9,85.0,4.71
6.74,3,2,1.07,88.3,59.1,11.48
6.91,1,2,1.09,57.4,71.6,7.67
8.26,0,2,1.1,59.7,68.7,6.93
7.53,2,2,1.11,64.4,64.9,8.28
5.81,2,2,0.93,62.0,69.9,7.08
6.32,1,3,0.95,75.5,74.0,5.8
7.74,0,3,0.73,53.8,73.3,2.51
7.41,1,3,1.15,92.8,78.8,5.8
6.81,2,3,1.26,96.2,30.8,4.78
6.92,0,2,1.35,86.6,42.6,6.5
8.34,4,2,0.84,77.5,68.2,11.09
6.88,0,3,0.66,68.2,66.7,2.5
7.39,4,3,1.08,72.8,49.7,7.26
10.0,3,3,0.77,58.7,60.0,6.85
5.79,1,3,1.11,72.4,52.6,6.09
5.28,0,3,0.56,75.0,73.8,3.02
8.44,1,1,1.22,57.6,51.6,15.48
6.69,1,3,1.03,94.3,68.2,9.65
7.12,3,3,0.62,68.7,80.4,9.32
6.56,3,3,1.06,54.6,51.9,4.51
7.19,0,3,1.02,66.9,44.9,5.03
9.42,1,3,1.1,61.0,53.6,4.75
8.46,2,3,1.16,57.4,51.9,5.04
8.53,1,3,0.52,93.6,65.6,6.4
5.8,3,3,0.91,70.1,39.5,6.17
6.12,2,3,0.98,85.4,89.1,6.5
5.0,2,3,0.94,76.2,46.2,5.34
6.53,0,1,0.93,77.1,44.8,14.84
8.65,1,3,1.21,69.8,65.9,5.16
8.12,2,3,0.65,63.5,63.2,4.23
7.23,1,3,0.94,89.5,85.6,6.64
7.47,1,2,0.96,79.8,60.9,11.04
6.67,1,3,0.98,67.3,60.7,6.41
7.75,5,2,0.8,84.9,74.7,11.55
8.42,0,3,1.43,92.7,79.2,6.28
5.56,0,2,1.2,75.5,35.8,6.43
7.86,2,3,1.44,93.3,66.0,8.67
8.62,5,2,1.13,62.8,97.3,14.31
7.0,1,1,1.15,56.5,55.6,11.63
8.34,1,3,1.0,64.9,67.3,6.21
10.0,3,2,1.31,70.6,80.3,13.71
7.37,1,3,1.11,93.3,72.3,9.24
7.97,0,3,0.96,64.3,49.2,2.82
6.61,1,3,1.37,75.8,64.0,5.96
7.72,0,2,0.74,86.5,46.4,7.66
8.05,1,3,0.85,77.0,49.0,4.89
7.73,3,2,1.5,62.6,81.6,10.0
6.28,1,3,1.13,50.8,77.8,5.97
7.75,2,3,0.5,88.3,91.8,6.99
9.25,2,1,1.2,54.2,78.9,16.0
8.04,2,2,0.8,64.3,62.9,9.93
8.65,1,2,0.89,70.5,49.8,11.27
7.22,2,3,1.5,89.0,86.0,9.55
8.4,1,2,1.33,85.0,74.4,11.5
7.84,0,3,1.4,72.2,77.0,6.78
6.36,0,3,0.88,88.2,73.6,5.53
7.88,3,3,0.94,91.5,82.8,9.19
6.31,2,3,1.04,62.8,42.1,4.93
6.74,1,2,1.17,64.1,46.8,4.03
